full_address,lat,lng
267A Compassvale Link,1.383215,103.897826
201B Tampines Street 21,1.350952,103.951582
6A Boon Tiong Road,1.286888,103.831351
45 Jalan Tiga,1.308663,103.884545
3C Upper Boon Keng Road,1.313905,103.873015
3D Upper Boon Keng Road,1.313427,103.872881
15 Marine Terrace,1.30484,103.913932
75A Redhill Road,1.288041,103.815332
34 Eunos Crescent,1.321009,103.900781
627 Jurong West Street 65,1.341998,103.698924
204A Punggol Field,1.398894,103.902914
265C Compassvale Link,1.382146,103.896062
204 Tampines Street 21,1.352166,103.951686
163 Woodlands Street 13,1.433024,103.773967
156 Woodlands Street 13,1.43408,103.774782
226B Ang Mo Kio Avenue 1,1.367326,103.839605
152 Bukit Batok Street 11,1.348349,103.744254
304 Ubi Avenue 1,1.329553,103.901501
204C Punggol Field,1.398179,103.903089
269D Compassvale Link,1.383473,103.896745
408C Fernvale Road,1.389356,103.876453
122 Yuan Ching Road,1.336036,103.723849
2D Upper Boon Keng Road,1.31324,103.872456
49 Strathmore Avenue,1.293988,103.808197
18 Marsiling Lane,1.443403,103.777877
274C Jurong West Street 25,1.35284,103.703843
3A Upper Boon Keng Road,1.314051,103.87258
204D Punggol Field,1.398451,103.902754
266A Compassvale Bow,1.382138,103.897176
269A Compassvale Link,1.38395,103.895485
269C Compassvale Link,1.383502,103.896391
164 Woodlands Street 13,1.433002,103.774276
166 Woodlands Street 13,1.433699,103.775399
153 Rivervale Crescent,1.391313,103.906686
265D Compassvale Bow,1.382067,103.896428
269B Compassvale Link,1.38365,103.895548
302C Anchorvale Link,1.388202,103.890324
26 New Upper Changi Road,1.323017,103.933707
31 Eunos Crescent,1.320634,103.901734
268C Compassvale Link,1.38472,103.895992
307B Anchorvale Road,1.389638,103.887485
340 Ang Mo Kio Avenue 1,1.364477,103.849479
18 Jalan Tenteram,1.327833,103.860082
267B Compassvale Link,1.383155,103.897523
19 Marsiling Lane,1.44367,103.777482
389 Bukit Batok West Avenue 5,1.365396,103.752127
6B Boon Tiong Road,1.286703,103.830828
4B Boon Tiong Road,1.286645,103.831935
76A Redhill Road,1.288789,103.816728
636B Punggol Drive,1.400487,103.913742
91 Tanglin Halt Road,1.300641,103.799511
264F Compassvale Bow,1.381808,103.895257
2B Upper Boon Keng Road,1.313618,103.871583
3B Upper Boon Keng Road,1.31428,103.87282
265A Compassvale Link,1.382572,103.895204
26A Jalan Membina,1.282832,103.826004
43 Jalan Tiga,1.30813,103.884718
677B Jurong West Street 64,1.34547,103.70453
155 Rivervale Crescent,1.390806,103.907118
338 Ang Mo Kio Avenue 1,1.364268,103.848907
37 Circuit Road,1.328174,103.886496
152 Rivervale Crescent,1.39185,103.906206
32 Eunos Crescent,1.320599,103.901417
986C Jurong West Street 93,1.336918,103.695682
675A Jurong West Street 64,1.345122,103.703093
195D Punggol Road,1.401323,103.90685
265E Compassvale Bow,1.381991,103.896725
264C Compassvale Bow,1.381568,103.896236
50 Havelock Road,1.289805,103.826834
25B Jalan Membina,1.282668,103.82558
722 Clementi West Street 2,1.302892,103.763758
989D Jurong West Street 93,1.335819,103.695484
987D Jurong West Street 93,1.336658,103.695389
195C Punggol Road,1.401109,103.906863
27A Jalan Membina,1.282226,103.824655
75B Redhill Road,1.288622,103.815966
987C Jurong West Street 93,1.33667,103.695097
188 Boon Lay Drive,1.343968,103.710954
525 Jurong West Street 52,1.347332,103.716335
337C Tah Ching Road,1.337234,103.721907
678C Jurong West Street 64,1.344855,103.703735
988A Jurong West Street 93,1.335694,103.695397
274B Jurong West Street 25,1.352764,103.70316
266B Compassvale Bow,1.382648,103.897152
264E Compassvale Bow,1.381767,103.895572
16 Marine Terrace,1.304308,103.914082
986A Jurong West Street 93,1.337166,103.695152
195B Punggol Road,1.401414,103.906432
28B Dover Crescent,1.30509,103.781614
266C Compassvale Bow,1.382719,103.897394
195A Punggol Road,1.401572,103.90624
711 Yishun Avenue 5,1.428699,103.827186
220A Bedok Central,1.325664,103.934588
990A Jurong West Street 93,1.335225,103.695103
264B Compassvale Bow,1.381393,103.896557
79B Toa Payoh Central,1.33478,103.847988
195E Punggol Road,1.401765,103.907184
150 Woodlands Street 13,1.43533,103.773672
530 Jurong West Street 52,1.348537,103.715506
264A Compassvale Bow,1.381124,103.896856
264D Compassvale Bow,1.381648,103.895943
108 Yishun Ring Road,1.432378,103.829031
727 Clementi West Street 2,1.3042,103.763811
632B Punggol Drive,1.40083,103.913163
633B Punggol Drive,1.401289,103.913439
849 Yishun Ring Road,1.416983,103.835415
27B Jalan Membina,1.282978,103.824866
253 Jurong East Street 24,1.343205,103.736774
221B Bedok Central,1.325477,103.934277
109 Bukit Batok West Avenue 6,1.347041,103.746115
25A Jalan Membina,1.283634,103.826207
26D Jalan Membina,1.282726,103.824674
305 Ubi Avenue 1,1.329529,103.901895
416 Pandan Gardens,1.321036,103.748328
989A Jurong West Street 93,1.336017,103.694492
987B Jurong West Street 93,1.33667,103.694811
275B Compassvale Link,1.383348,103.894519
273C Compassvale Link,1.384511,103.894682
79C Toa Payoh Central,1.334698,103.848561
79E Toa Payoh Central,1.334678,103.849825
41 Chai Chee Street,1.327074,103.926164
150 Bukit Batok Street 11,1.348498,103.74376
26B Jalan Membina,1.283474,103.824996
626 Jurong West Street 65,1.34184,103.698404
436B Fernvale Road,1.392818,103.876566
202 Jurong East Street 21,1.336968,103.74318
990C Jurong West Street 93,1.335261,103.695117
986B Jurong West Street 93,1.337131,103.695499
635B Punggol Drive,1.400911,103.914124
167D Punggol East,1.394542,103.914562
271B Sengkang Central,1.385522,103.894584
220C Bedok Central,1.325516,103.933886
157 Bukit Batok Street 11,1.348374,103.743415
26C Jalan Membina,1.282466,103.825502
721 Clementi West Street 2,1.302441,103.764354
987A Jurong West Street 93,1.336537,103.694359
632A Punggol Drive,1.400712,103.913372
989B Jurong West Street 93,1.335893,103.694833
632C Punggol Drive,1.400898,103.913153
79A Toa Payoh Central,1.334538,103.847615
25 New Upper Changi Road,1.323431,103.933476
677A Jurong West Street 64,1.345949,103.704527
633A Punggol Drive,1.401322,103.913204
636A Punggol Drive,1.400243,103.913932
220B Bedok Central,1.325692,103.934421
75C Redhill Road,1.289024,103.816302
235 Jurong East Street 21,1.339986,103.742165
990B Jurong West Street 93,1.335624,103.694531
504 Jurong West Street 51,1.349225,103.7192
678B Jurong West Street 64,1.345155,103.703898
635A Punggol Drive,1.401065,103.913848
635C Punggol Drive,1.400778,103.914261
226E Ang Mo Kio Avenue 1,1.366524,103.839833
436C Fernvale Road,1.392317,103.876947
277B Compassvale Link,1.382283,103.894548
79D Toa Payoh Central,1.334502,103.849575
303B Punggol Central,1.403695,103.90543
678D Jurong West Street 64,1.345024,103.703363
676B Jurong West Street 64,1.34603,103.704176
167C Punggol East,1.394307,103.914977
436D Fernvale Road,1.392192,103.876671
273A Compassvale Link,1.384079,103.894938
168A Punggol East,1.394511,103.914484
275A Compassvale Link,1.382761,103.894265
275D Compassvale Link,1.383422,103.893569
675B Jurong West Street 64,1.345864,103.703654
167B Punggol East,1.394154,103.9152
302B Anchorvale Link,1.388065,103.890535
436A Fernvale Road,1.392917,103.87644
148 Potong Pasir Avenue 1,1.332197,103.868307
167A Punggol East,1.393922,103.915323
272C Sengkang Central,1.384416,103.893714
146 Potong Pasir Avenue 1,1.332385,103.868297
988B Jurong West Street 93,1.336203,103.695777
988C Jurong West Street 93,1.335867,103.695743
168B Punggol East,1.39445,103.913994
219A Bedok Central,1.325516,103.933886
275C Compassvale Link,1.383236,103.89396
252 Jurong East Street 24,1.343232,103.737859
503 Jurong West Avenue 1,1.350075,103.717997
676A Jurong West Street 64,1.345983,103.70453
989C Jurong West Street 93,1.335819,103.695155
273B Compassvale Link,1.38445,103.894918
277C Compassvale Link,1.382478,103.893169
677C Jurong West Street 64,1.345417,103.705216
273D Compassvale Link,1.384152,103.894441
219B Bedok Central,1.325389,103.933606
28D Dover Crescent,1.306218,103.782371
272B Sengkang Central,1.384922,103.89382
277A Compassvale Link,1.381886,103.894502
221C Bedok Central,1.32502,103.93416
219C Bedok Central,1.324855,103.933397
678A Jurong West Street 64,1.34513,103.704281
272A Sengkang Central,1.385561,103.89377
270A Sengkang Central,1.385882,103.894138
277D Compassvale Link,1.38179,103.894073
221A Bedok Central,1.325147,103.934926
174 Boon Lay Drive,1.346335,103.709462
337A Tah Ching Road,1.337752,103.722878
301A Punggol Central,1.404146,103.906301
132 Marsiling Rise,1.438307,103.778025
191 Boon Lay Drive,1.34423,103.712445
28C Dover Crescent,1.305853,103.78219
272D Sengkang Central,1.383934,103.893713
337D Tah Ching Road,1.337367,103.721776
219D Bedok Central,1.32492,103.933784
338A Tah Ching Road,1.337618,103.722022
28A Dover Crescent,1.30497,103.78223
301C Punggol Central,1.404471,103.905648
271A Sengkang Central,1.385981,103.89475
256 Jurong East Street 24,1.344224,103.738267
18A Holland Drive,1.311623,103.792272
516 West Coast Road,1.30821,103.760437
18D Holland Drive,1.309963,103.792508
301B Punggol Central,1.404354,103.90587
441B Clementi Avenue 3,1.315121,103.764308
303A Punggol Central,1.403841,103.905603
271C Sengkang Central,1.385151,103.894463
515A Tampines Central 7,1.356883,103.938425
515B Tampines Central 7,1.356988,103.93866
518C Tampines Central 7,1.35629,103.939031
515C Tampines Central 7,1.356943,103.939042
515D Tampines Central 7,1.356895,103.939278
303C Punggol Central,1.404086,103.90521
18C Holland Drive,1.310437,103.791755
518B Tampines Central 7,1.356395,103.938665
518A Tampines Central 7,1.356362,103.938405
18B Holland Drive,1.311036,103.791486
518D Tampines Central 7,1.356704,103.939259
488 Admiralty Link,1.455326,103.81624
489 Admiralty Link,1.45496,103.816816
490 Admiralty Link,1.455354,103.81736
438A Sengkang West Avenue,1.392789,103.877377
61C Strathmore Avenue,1.294284,103.812203
62A Strathmore Avenue,1.294362,103.811377
487 Admiralty Link,1.455584,103.816134
439A Sengkang West Avenue,1.391868,103.877726
438B Sengkang West Avenue,1.392784,103.877703
61A Strathmore Avenue,1.293838,103.811505
302A Punggol Place,1.404584,103.904431
62B Strathmore Avenue,1.294508,103.811028
439B Sengkang West Avenue,1.392094,103.878296
38B Bendemeer Road,1.320688,103.866861
302B Punggol Place,1.404311,103.904835
303D Punggol Place,1.404012,103.905173
208B Compassvale Lane,1.384236,103.898976
1F Cantonment Road,1.27588,103.841129
337B Tah Ching Road,1.337544,103.722479
38A Bendemeer Road,1.320117,103.86685
513 Wellington Circle,1.454188,103.820057
439C Sengkang West Avenue,1.392248,103.878635
208A Compassvale Lane,1.384583,103.898419
1A Cantonment Road,1.277867,103.841026
1C Cantonment Road,1.277437,103.841695
1B Cantonment Road,1.27799,103.84122
1E Cantonment Road,1.276394,103.840905
339A Kang Ching Road,1.337974,103.721541
38D Bendemeer Road,1.321732,103.866874
5A Upper Boon Keng Road,1.313303,103.873494
302D Punggol Place,1.404644,103.90514
301D Punggol Place,1.404543,103.905358
302C Punggol Place,1.404895,103.905004
61B Strathmore Avenue,1.293855,103.811608
209A Compassvale Lane,1.383611,103.898506
1G Cantonment Road,1.276967,103.841371
1D Cantonment Road,1.276983,103.841572
441A Fernvale Road,1.391243,103.875156
2A Geylang Serai,1.317056,103.89762
338B Kang Ching Road,1.338262,103.721944
339D Kang Ching Road,1.338914,103.722268
209C Compassvale Lane,1.384147,103.899105
441C Fernvale Road,1.392002,103.875185
53 Havelock Road,1.289294,103.828344
2C Geylang Serai,1.317464,103.8981
58 Havelock Road,1.290084,103.82828
441B Fernvale Road,1.391268,103.874764
441D Fernvale Road,1.392241,103.875458
308A Ang Mo Kio Avenue 1,1.365543,103.844077
310A Ang Mo Kio Avenue 1,1.364956,103.843835
310B Ang Mo Kio Avenue 1,1.364779,103.844253
54 Havelock Road,1.289364,103.829262
310C Ang Mo Kio Avenue 1,1.364796,103.844864
308B Ang Mo Kio Avenue 1,1.365172,103.844429
307A Ang Mo Kio Avenue 1,1.366066,103.844443
56 Havelock Road,1.290085,103.828876
2B Geylang Serai,1.317372,103.897686
2D Geylang Serai,1.317563,103.898544
526 Jurong West Street 52,1.347687,103.717056
339C Kang Ching Road,1.338526,103.721688
3A Geylang Serai,1.317644,103.898839
339B Kang Ching Road,1.33821,103.721262
39A Bendemeer Road,1.320232,103.866374
601C Punggol Central,1.402824,103.90811
22 Ghim Moh Link,1.309338,103.785637
28 Ghim Moh Link,1.308854,103.784949
209B Compassvale Lane,1.383825,103.898807
126A Kim Tian Road,1.282414,103.829356
127D Kim Tian Road,1.281157,103.830003
176 Boon Lay Drive,1.346449,103.709013
602A Punggol Central,1.403464,103.907009
306B Punggol Place,1.405775,103.905935
23 Ghim Moh Link,1.308878,103.785999
55 Havelock Road,1.290126,103.829256
535 Choa Chu Kang Street 51,1.391449,103.743823
38C Bendemeer Road,1.321209,103.866889
601D Punggol Central,1.402992,103.9078
604B Punggol Road,1.403892,103.907214
601A Punggol Central,1.402521,103.907664
603A Punggol Road,1.403622,103.90824
306A Punggol Place,1.406131,103.905472
443A Fernvale Road,1.391267,103.874304
127A Kim Tian Road,1.281979,103.829666
441A Clementi Avenue 3,1.314831,103.764612
175 Boon Lay Drive,1.346742,103.70953
602C Punggol Central,1.402806,103.907228
306C Punggol Place,1.406421,103.906016
305A Punggol Road,1.405163,103.906803
602B Punggol Central,1.403025,103.906873
306D Punggol Drive,1.406087,103.906436
603B Punggol Road,1.403169,103.908211
603C Punggol Road,1.403415,103.907883
8 Boon Keng Road,1.316464,103.861588
305D Punggol Drive,1.405734,103.907065
410A Fernvale Road,1.390331,103.875986
211D Compassvale Lane,1.38562,103.899735
210B Compassvale Lane,1.384598,103.899811
210A Compassvale Lane,1.384717,103.900094
299A Tampines Street 22,1.3502,103.953924
442 Yishun Avenue 11,1.423404,103.845443
448 Yishun Ring Road,1.42236,103.844624
126C Kim Tian Road,1.282488,103.829242
7 Boon Keng Road,1.316839,103.861874
9 Boon Keng Road,1.315703,103.861207
410C Fernvale Road,1.390059,103.876505
307B Ang Mo Kio Avenue 1,1.365781,103.844731
458 Segar Road,1.388096,103.771144
986B Buangkok Crescent,1.382385,103.87989
601B Punggol Central,1.402289,103.907989
604C Punggol Road,1.403668,103.907528
614B Edgefield Plains,1.40303,103.910059
613D Punggol Drive,1.403906,103.908844
27 Ghim Moh Link,1.308374,103.785148
443C Fernvale Road,1.391395,103.873918
443B Fernvale Road,1.391301,103.873956
210C Compassvale Lane,1.38431,103.899452
211A Compassvale Lane,1.384801,103.899188
127C Kim Tian Road,1.281598,103.830004
457 Segar Road,1.388102,103.771143
986A Buangkok Crescent,1.381857,103.879939
22 Teban Gardens Road,1.322772,103.739864
604A Punggol Road,1.404309,103.907412
612A Punggol Drive,1.404274,103.90928
305B Punggol Road,1.405291,103.906373
411A Fernvale Road,1.390613,103.876749
411B Fernvale Road,1.390195,103.877044
410B Fernvale Road,1.38966,103.876155
167B Simei Lane,1.343141,103.959498
168C Simei Lane,1.342498,103.958472
167C Simei Lane,1.342854,103.958948
168D Simei Lane,1.342877,103.958362
438 Yishun Avenue 11,1.4217,103.846218
452 Yishun Ring Road,1.422063,103.845388
451 Yishun Ring Road,1.422121,103.844776
52 Havelock Road,1.289472,103.828557
456 Segar Road,1.387638,103.770472
455 Segar Road,1.387373,103.770932
613B Punggol Drive,1.4042,103.908325
612D Punggol Drive,1.404715,103.907623
613C Punggol Drive,1.40416,103.90853
615C Edgefield Plains,1.403649,103.909988
614A Edgefield Plains,1.403586,103.909325
213B Compassvale Lane,1.385678,103.90077
212C Compassvale Drive,1.385678,103.90077
213A Compassvale Lane,1.385872,103.900306
445B Fernvale Road,1.39249,103.873849
445A Fernvale Road,1.392091,103.87442
168B Simei Lane,1.342774,103.958858
168A Simei Lane,1.3429,103.959021
167A Simei Lane,1.343366,103.95911
443 Yishun Avenue 11,1.423688,103.844973
445 Yishun Avenue 11,1.423261,103.844596
307C Ang Mo Kio Avenue 1,1.365584,103.845157
425 Clementi Avenue 1,1.309672,103.77127
615B Edgefield Plains,1.40374,103.90989
613A Punggol Drive,1.4045,103.907929
211B Compassvale Lane,1.385211,103.898727
167D Simei Lane,1.342882,103.95904
449 Yishun Ring Road,1.422668,103.844229
450 Yishun Ring Road,1.422088,103.8441
420 Clementi Avenue 1,1.310199,103.768996
612C Punggol Drive,1.405216,103.907892
267B Punggol Field,1.405505,103.899827
211C Compassvale Lane,1.38528,103.89931
212B Compassvale Drive,1.386288,103.900555
212A Compassvale Drive,1.386486,103.89999
424 Clementi Avenue 1,1.309602,103.770641
421 Clementi Avenue 1,1.309182,103.769183
416 Clementi Avenue 1,1.310407,103.771358
20 Teban Gardens Road,1.323908,103.738635
615A Edgefield Plains,1.404044,103.909597
612B Punggol Drive,1.404979,103.908295
288C Punggol Place,1.402589,103.903733
446 Yishun Avenue 11,1.423058,103.845096
588B Ang Mo Kio Street 52,1.372023,103.852951
588A Ang Mo Kio Street 52,1.372148,103.85274
588C Ang Mo Kio Street 52,1.371923,103.853646
273A Bishan Street 24,1.355995,103.843724
57 Havelock Road,1.29016,103.82855
267A Punggol Field,1.404503,103.897549
270A Punggol Field,1.403941,103.899593
269A Punggol Field,1.403019,103.899168
588D Ang Mo Kio Street 52,1.371801,103.853957
273B Bishan Street 24,1.356087,103.843476
275A Bishan Street 24,1.356687,103.843505
288B Punggol Place,1.402758,103.9033
267C Punggol Field,1.40427,103.898386
268A Punggol Field,1.404112,103.897397
26 Ghim Moh Link,1.308355,103.7857
418 Clementi Avenue 1,1.310202,103.770103
23 Teban Gardens Road,1.322911,103.739309
268D Punggol Field,1.403367,103.898301
274A Punggol Place,1.4028,103.902454
270B Punggol Field,1.404471,103.899639
288A Punggol Place,1.402373,103.903185
289D Punggol Place,1.402068,103.903724
270C Punggol Field,1.404177,103.898748
454 Yishun Street 41,1.419757,103.845152
80C Telok Blangah Street 31,1.273489,103.807267
476C Choa Chu Kang Avenue 5,1.3773,103.737893
423 Clementi Avenue 1,1.309491,103.769944
268C Punggol Field,1.403246,103.898027
269C Punggol Field,1.403461,103.898494
268B Punggol Field,1.403667,103.897382
289B Punggol Place,1.401212,103.903245
273D Punggol Place,1.40267,103.901599
273A Punggol Place,1.402276,103.902196
